study_name,dataset_name,variable_name,label,label_de,concept_name,questionnaire,question,item,description,description_de,description_long
twinlife,za6701_person_v3-0-0,del1300,,Schon einmal Alkohol getrunken,,twinlife-2014-F2F_Modul4_CASI,del1300,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1301,,Alter beim ersten Mal Alkohol trinken,,twinlife-2014-F2F_Modul4_CASI,del1301,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1302,,Schon oefter Alkohol getrunken,,twinlife-2014-F2F_Modul4_CASI,del1302,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1303,,Alkohol trinken: Allein oder in einer Gruppe,,twinlife-2014-F2F_Modul4_CASI,del1303,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1304,,Schon einmal betrunken gewesen,,twinlife-2014-F2F_Modul4_CASI,del1304,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1305,,Alter beim ersten Mal betrunken sein,,twinlife-2014-F2F_Modul4_CASI,del1305,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1306,,"Betrunken: Menge Bier (0,3l)",,twinlife-2014-F2F_Modul4_CASI,del1306,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1307,,"Betrunken: Menge Wein (0,2l)",,twinlife-2014-F2F_Modul4_CASI,del1307,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1308,,Betrunken: Hochprozentige Getraenke (2cl),,twinlife-2014-F2F_Modul4_CASI,del1308,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1309,,Betrunken sein: Haeufigkeit,,twinlife-2014-F2F_Modul4_CASI,del1309,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1400,,(Zusammen-)Schlagen anderer Person,,twinlife-2014-F2F_Alteri-Fragebogen,del1400,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1401,,(Zusammen-)Schlagen anderer Person: Haeufigkeit,,twinlife-2014-F2F_Alteri-OnlineFragebogen,del1401,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1402,,(Zusammen-)Schlagen anderer Person: Allein oder in einer Gruppe,,twinlife-2014-F2F_Modul4_CASI,del1402,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1500,,Drogenkonsum,,twinlife-2014-F2F_Alteri-Fragebogen,del1500,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1501,,Drogenkonsum: Haeufigkeit,,twinlife-2014-F2F_Modul4_CASI,del1501,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1502,,Alter beim ersten Drogenkonsum,,twinlife-2014-F2F_Alteri-Fragebogen,del1502,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1503,,Drogenkonsum: Allein oder in einer Gruppe,,twinlife-2014-F2F_Modul4_CASI,del1503,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1600,,Fahren ohne Fuehrerschein,,twinlife-2014-F2F_Modul4_CASI,del1600,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1601,,Fahren ohne Fuehrerschein: Haeufigkeit,,twinlife-2014-F2F_Alteri-Fragebogen,del1601,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1700,,Betrunken/unter Drogen fahren,,twinlife-2014-F2F_Alteri-OnlineFragebogen,del1700,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,del1701,,Betrunken/unter Drogen fahren: Haeufigkeit,,twinlife-2014-F2F_Alteri-OnlineFragebogen,del1701,,,"Adaptiert von: Reinecke, J., Stemmler, M., Suenkel, Z., Schepers, D., Weiss, M., Arnis, M., Meinert, J., Kucur-Uysal, B., Poege, A., Wallner, S., & Wittenberg, J.(2013). The Development of Deviant and Delinquent Behavior over the Life Course in the Context of Processes of Social Inequalities . SFB 882 Working Paper Series, 17. Bielefeld: DFG Research Center (SFB) 882 From Heterogeneities to Inequalities",
twinlife,za6701_person_v3-0-0,dev0100,,Haeufigkeit: Wuetend sein (Selbsteinschaetzung),,twinlife-2014-F2F_Modul3_Basismodul,dev0100,1.0,,"Adaptiert von: Goodman, R., Meltzer, H., & Bailey, V. (1998). The Strengths and Difficulties Questionnaire: A pilot study on the validity of the self-report version. European child & adolescent psychiatry, 7 (3), 125-130",
twinlife,za6701_person_v3-0-0,dev0101,,Haeufigkeit: Auf Eltern hoeren (Selbsteinschaetzung),,twinlife-2014-F2F_Modul3_Basismodul,dev0100,2.0,,"Adaptiert von: Goodman, R., Meltzer, H., & Bailey, V. (1998). The Strengths and Difficulties Questionnaire: A pilot study on the validity of the self-report version. European child & adolescent psychiatry, 7 (3), 125-130",
twinlife,za6701_person_v3-0-0,dev0102,,Haeufigkeit: Streit mit anderen Kindern (Selbsteinschaetzung),,twinlife-2014-F2F_Modul3_Basismodul,dev0100,3.0,,"Adaptiert von: Goodman, R., Meltzer, H., & Bailey, V. (1998). The Strengths and Difficulties Questionnaire: A pilot study on the validity of the self-report version. European child & adolescent psychiatry, 7 (3), 125-130",
twinlife,za6701_person_v3-0-0,dev0103,,Haeufigkeit: Mogeln oder Luegen (Selbsteinschaetzung),,twinlife-2014-F2F_Modul3_Basismodul,dev0100,4.0,,"Adaptiert von: Goodman, R., Meltzer, H., & Bailey, V. (1998). The Strengths and Difficulties Questionnaire: A pilot study on the validity of the self-report version. European child & adolescent psychiatry, 7 (3), 125-130",
twinlife,za6701_person_v3-0-0,dia0100,,Diagnose: Schlafstoerungen,,twinlife-2014-F2F_Alteri-Fragebogen,dia0100,1.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0101,,Schlafstoerung: Beginn Monat,,twinlife-2014-F2F_Alteri-OnlineFragebogen,dia0101,1.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0102,,Schlafstoerung: Beginn Jahr,,twinlife-2014-F2F_Alteri-Fragebogen,dia0102,1.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0103,,Schlafstoerung: Ende Monat,,twinlife-2014-F2F_Alteri-OnlineFragebogen,dia0101,3.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0104,,Schlafstoerung: Ende Jahr,,twinlife-2014-F2F_Modul5_CASI,dia0101,4.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0200,,Diagnose: Diabetes,,twinlife-2014-F2F_Alteri-OnlineFragebogen,dia0100,2.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0201,,Diabetes: Beginn Monat,,twinlife-2014-F2F_Modul5_CASI,dia0201,1.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0202,,Diabetes: Beginn Jahr,,twinlife-2014-F2F_Modul5_CASI,dia0201,2.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0203,,Diabetes: Ende Monat,,twinlife-2014-F2F_Modul5_CASI,dia0201,3.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0204,,Diabetes: Ende Jahr,,twinlife-2014-F2F_Alteri-Fragebogen,dia0202,2.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0300,,Diagnose: Asthma,,twinlife-2014-F2F_Alteri-Fragebogen,dia0100,3.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0301,,Asthma: Beginn Monat,,twinlife-2014-F2F_Modul5_CASI,dia0301,1.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0302,,Asthma: Beginn Jahr,,twinlife-2014-F2F_Modul5_DropOff,dia0302,1.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0303,,Asthma: Ende Monat,,twinlife-2014-F2F_Alteri-OnlineFragebogen,dia0301,3.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0304,,Asthma: Ende Jahr,,twinlife-2014-F2F_Alteri-OnlineFragebogen,dia0301,4.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0400,,Diagnose: Herzkrankheit,,twinlife-2014-F2F_Modul5_CASI,dia0100,4.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0401,,Herzkrankheit: Beginn Monat,,twinlife-2014-F2F_Alteri-OnlineFragebogen,dia0401,1.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0402,,Herzkrankheit: Beginn Jahr,,twinlife-2014-F2F_Modul5_DropOff,dia0402,1.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0403,,Herzkrankheit: Ende Monat,,twinlife-2014-F2F_Alteri-OnlineFragebogen,dia0401,3.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0404,,Herzkrankheit: Ende Jahr,,twinlife-2014-F2F_Modul5_CASI,dia0401,4.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0500,,Diagnose: Krebserkrankungen,,twinlife-2014-F2F_Modul5_CASI,dia0100,5.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0501,,Krebserkrankungen: Beginn Monat,,twinlife-2014-F2F_Modul5_CASI,dia0501,1.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
twinlife,za6701_person_v3-0-0,dia0502,,Krebserkrankung: Beginn Jahr,,twinlife-2014-F2F_Alteri-Fragebogen,dia0502,1.0,,Adaptiert von: Sozio-oekonomisches Panel (SOEP): SOEP Personenfragebogen 2011 ; [[URL link]](https://www.diw.de/documents/dokumentenarchiv/17/diw_01.c.394133.de/soepfrabo_personen_2011.pdf),
